LABEL	POS_CNT	THRESHOLD	FOLD	ACCURACY	PRECISION	RECALL	F1
Virtual Reality and Augmented Reality	88	0.60	1	0.9791	0.6087	0.7778	0.6829
Virtual Reality and Augmented Reality	88	0.65	1	0.9759	0.5714	0.6667	0.6154
Virtual Reality and Augmented Reality	88	0.70	1	0.9743	0.5500	0.6111	0.5789
Virtual Reality and Augmented Reality	88	0.75	1	0.9759	0.5789	0.6111	0.5946
Virtual Reality and Augmented Reality	88	0.80	1	0.9727	0.5333	0.4444	0.4848
Virtual Reality and Augmented Reality	88	0.85	1	0.9743	0.5833	0.3889	0.4667
Virtual Reality and Augmented Reality	88	0.90	1	0.9759	0.8000	0.2222	0.3478
Virtual Reality and Augmented Reality	88	0.95	1	0.9759	1.0000	0.1667	0.2857
Virtual Reality and Augmented Reality	88	1.00	1	0.9711	0.0000	0.0000	0.0000
Virtual Reality and Augmented Reality	88	0.00	2	0.0289	0.0289	1.0000	0.0562
Virtual Reality and Augmented Reality	88	0.05	2	0.6966	0.0870	1.0000	0.1600
Virtual Reality and Augmented Reality	88	0.10	2	0.9117	0.2319	0.8889	0.3678
Virtual Reality and Augmented Reality	88	0.15	2	0.9486	0.3409	0.8333	0.4839
Virtual Reality and Augmented Reality	88	0.20	2	0.9518	0.3500	0.7778	0.4828
Virtual Reality and Augmented Reality	88	0.25	2	0.9663	0.4483	0.7222	0.5532
Virtual Reality and Augmented Reality	88	0.30	2	0.9711	0.5000	0.7222	0.5909
Virtual Reality and Augmented Reality	88	0.35	2	0.9775	0.5909	0.7222	0.6500
Virtual Reality and Augmented Reality	88	0.40	2	0.9775	0.5909	0.7222	0.6500
Virtual Reality and Augmented Reality	88	0.45	2	0.9775	0.5909	0.7222	0.6500
Virtual Reality and Augmented Reality	88	0.50	2	0.9791	0.6190	0.7222	0.6667
Virtual Reality and Augmented Reality	88	0.55	2	0.9807	0.6500	0.7222	0.6842
Virtual Reality and Augmented Reality	88	0.60	2	0.9807	0.6500	0.7222	0.6842
Virtual Reality and Augmented Reality	88	0.65	2	0.9807	0.6667	0.6667	0.6667
Virtual Reality and Augmented Reality	88	0.70	2	0.9823	0.7333	0.6111	0.6667
Virtual Reality and Augmented Reality	88	0.75	2	0.9856	0.8462	0.6111	0.7097
Virtual Reality and Augmented Reality	88	0.80	2	0.9856	0.8462	0.6111	0.7097
Virtual Reality and Augmented Reality	88	0.85	2	0.9856	0.9091	0.5556	0.6897
Virtual Reality and Augmented Reality	88	0.90	2	0.9823	0.8889	0.4444	0.5926
Virtual Reality and Augmented Reality	88	0.95	2	0.9823	0.8889	0.4444	0.5926
Virtual Reality and Augmented Reality	88	1.00	2	0.9711	0.0000	0.0000	0.0000
Virtual Reality and Augmented Reality	88	0.00	3	0.0273	0.0273	1.0000	0.0532
Virtual Reality and Augmented Reality	88	0.05	3	0.7299	0.0919	1.0000	0.1683
Virtual Reality and Augmented Reality	88	0.10	3	0.9100	0.2254	0.9412	0.3636
Virtual Reality and Augmented Reality	88	0.15	3	0.9373	0.2800	0.8235	0.4179
Virtual Reality and Augmented Reality	88	0.20	3	0.9566	0.3611	0.7647	0.4906
Virtual Reality and Augmented Reality	88	0.25	3	0.9646	0.4138	0.7059	0.5217
Virtual Reality and Augmented Reality	88	0.30	3	0.9678	0.4444	0.7059	0.5455
Virtual Reality and Augmented Reality	88	0.35	3	0.9678	0.4444	0.7059	0.5455
Virtual Reality and Augmented Reality	88	0.40	3	0.9678	0.4444	0.7059	0.5455
Virtual Reality and Augmented Reality	88	0.45	3	0.9695	0.4615	0.7059	0.5581
Virtual Reality and Augmented Reality	88	0.50	3	0.9711	0.4800	0.7059	0.5714
Virtual Reality and Augmented Reality	88	0.55	3	0.9759	0.5455	0.7059	0.6154
Virtual Reality and Augmented Reality	88	0.60	3	0.9759	0.5455	0.7059	0.6154
Virtual Reality and Augmented Reality	88	0.65	3	0.9807	0.6316	0.7059	0.6667
Virtual Reality and Augmented Reality	88	0.70	3	0.9823	0.6667	0.7059	0.6857
Virtual Reality and Augmented Reality	88	0.75	3	0.9807	0.6471	0.6471	0.6471
Virtual Reality and Augmented Reality	88	0.80	3	0.9807	0.6923	0.5294	0.6000
Virtual Reality and Augmented Reality	88	0.85	3	0.9807	0.7273	0.4706	0.5714
Virtual Reality and Augmented Reality	88	0.90	3	0.9807	0.7273	0.4706	0.5714
Virtual Reality and Augmented Reality	88	0.95	3	0.9759	0.6667	0.2353	0.3478
Virtual Reality and Augmented Reality	88	1.00	3	0.9727	0.0000	0.0000	0.0000
Virtual Reality and Augmented Reality	88	0.00	4	0.0273	0.0273	1.0000	0.0532
Virtual Reality and Augmented Reality	88	0.05	4	0.7042	0.0846	1.0000	0.1560
Virtual Reality and Augmented Reality	88	0.10	4	0.8955	0.2073	1.0000	0.3434
Virtual Reality and Augmented Reality	88	0.15	4	0.9260	0.2698	1.0000	0.4250
Virtual Reality and Augmented Reality	88	0.20	4	0.9421	0.3137	0.9412	0.4706
Virtual Reality and Augmented Reality	88	0.25	4	0.9469	0.3182	0.8235	0.4590
Virtual Reality and Augmented Reality	88	0.30	4	0.9502	0.3333	0.8235	0.4746
Virtual Reality and Augmented Reality	88	0.35	4	0.9502	0.3250	0.7647	0.4561
Virtual Reality and Augmented Reality	88	0.40	4	0.9566	0.3529	0.7059	0.4706
Virtual Reality and Augmented Reality	88	0.45	4	0.9550	0.3333	0.6471	0.4400
Virtual Reality and Augmented Reality	88	0.50	4	0.9566	0.3438	0.6471	0.4490
Virtual Reality and Augmented Reality	88	0.55	4	0.9614	0.3793	0.6471	0.4783
Virtual Reality and Augmented Reality	88	0.60	4	0.9630	0.3750	0.5294	0.4390
Virtual Reality and Augmented Reality	88	0.65	4	0.9678	0.4286	0.5294	0.4737
Virtual Reality and Augmented Reality	88	0.70	4	0.9646	0.3529	0.3529	0.3529
Virtual Reality and Augmented Reality	88	0.75	4	0.9662	0.3750	0.3529	0.3636
Virtual Reality and Augmented Reality	88	0.80	4	0.9678	0.3636	0.2353	0.2857
Virtual Reality and Augmented Reality	88	0.85	4	0.9678	0.3636	0.2353	0.2857
Virtual Reality and Augmented Reality	88	0.90	4	0.9711	0.4000	0.1176	0.1818
Virtual Reality and Augmented Reality	88	0.95	4	0.9727	0.5000	0.1176	0.1905
Virtual Reality and Augmented Reality	88	1.00	4	0.9727	0.0000	0.0000	0.0000
Drone	145	0.00	0	0.0465	0.0465	1.0000	0.0890
Drone	145	0.05	0	0.7528	0.1585	1.0000	0.2736
Drone	145	0.10	0	0.9502	0.4833	1.0000	0.6517
Drone	145	0.15	0	0.9711	0.6170	1.0000	0.7632
Drone	145	0.20	0	0.9839	0.7436	1.0000	0.8529
Drone	145	0.25	0	0.9872	0.7838	1.0000	0.8788
Drone	145	0.30	0	0.9872	0.7838	1.0000	0.8788
Drone	145	0.35	0	0.9872	0.7838	1.0000	0.8788
Drone	145	0.40	0	0.9872	0.7838	1.0000	0.8788
Drone	145	0.45	0	0.9856	0.7778	0.9655	0.8615
Drone	145	0.50	0	0.9839	0.7714	0.9310	0.8438
Drone	145	0.55	0	0.9807	0.7576	0.8621	0.8065
Drone	145	0.60	0	0.9807	0.7742	0.8276	0.8000
Drone	145	0.65	0	0.9807	0.7742	0.8276	0.8000
Drone	145	0.70	0	0.9807	0.7931	0.7931	0.7931
Drone	145	0.75	0	0.9807	0.7931	0.7931	0.7931
Drone	145	0.80	0	0.9791	0.7857	0.7586	0.7719
Drone	145	0.85	0	0.9759	0.8182	0.6207	0.7059
Drone	145	0.90	0	0.9743	0.8421	0.5517	0.6667
Drone	145	0.95	0	0.9695	0.8125	0.4483	0.5778
Drone	145	1.00	0	0.9535	0.0000	0.0000	0.0000
Drone	145	0.00	1	0.0465	0.0465	1.0000	0.0890
Drone	145	0.05	1	0.7400	0.1518	1.0000	0.2636
Drone	145	0.10	1	0.9470	0.4677	1.0000	0.6374
Drone	145	0.15	1	0.9711	0.6170	1.0000	0.7632
Drone	145	0.20	1	0.9743	0.6444	1.0000	0.7838
Drone	145	0.25	1	0.9759	0.6667	0.9655	0.7887
Drone	145	0.30	1	0.9791	0.7000	0.9655	0.8116
Drone	145	0.35	1	0.9807	0.7179	0.9655	0.8235
Drone	145	0.40	1	0.9807	0.7179	0.9655	0.8235
Drone	145	0.45	1	0.9807	0.7179	0.9655	0.8235
Drone	145	0.50	1	0.9791	0.7222	0.8966	0.8000
Drone	145	0.55	1	0.9791	0.7353	0.8621	0.7937
Drone	145	0.60	1	0.9791	0.7500	0.8276	0.7869
Drone	145	0.65	1	0.9791	0.7857	0.7586	0.7719
Drone	145	0.70	1	0.9743	0.7600	0.6552	0.7037
Drone	145	0.75	1	0.9727	0.7500	0.6207	0.6792
Drone	145	0.80	1	0.9759	0.8182	0.6207	0.7059
Drone	145	0.85	1	0.9759	0.8500	0.5862	0.6939
Drone	145	0.90	1	0.9727	0.8333	0.5172	0.6383
Drone	145	0.95	1	0.9695	0.9167	0.3793	0.5366
Drone	145	1.00	1	0.9535	0.0000	0.0000	0.0000
Drone	145	0.00	2	0.0465	0.0465	1.0000	0.0890
Drone	145	0.05	2	0.8363	0.2214	1.0000	0.3625
Drone	145	0.10	2	0.9791	0.7105	0.9310	0.8060
Drone	145	0.15	2	0.9807	0.7297	0.9310	0.8182
Drone	145	0.20	2	0.9823	0.7812	0.8621	0.8197
Drone	145	0.25	2	0.9823	0.8000	0.8276	0.8136
Drone	145	0.30	2	0.9839	0.8276	0.8276	0.8276
Drone	145	0.35	2	0.9839	0.8276	0.8276	0.8276
Drone	145	0.40	2	0.9839	0.8519	0.7931	0.8214
Drone	145	0.45	2	0.9839	0.8519	0.7931	0.8214
Drone	145	0.50	2	0.9839	0.8519	0.7931	0.8214
Drone	145	0.55	2	0.9839	0.8519	0.7931	0.8214
Drone	145	0.60	2	0.9807	0.8400	0.7241	0.7778
Drone	145	0.65	2	0.9791	0.8636	0.6552	0.7451
Drone	145	0.70	2	0.9759	0.8500	0.5862	0.6939
Drone	145	0.75	2	0.9775	0.8947	0.5862	0.7083
Drone	145	0.80	2	0.9791	0.9444	0.5862	0.7234
Drone	145	0.85	2	0.9775	0.9412	0.5517	0.6957
Drone	145	0.90	2	0.9695	0.9167	0.3793	0.5366
Drone	145	0.95	2	0.9663	1.0000	0.2759	0.4324
Drone	145	1.00	2	0.9535	0.0000	0.0000	0.0000
Drone	145	0.00	3	0.0465	0.0465	1.0000	0.0890
Drone	145	0.05	3	0.8363	0.2214	1.0000	0.3625
Drone	145	0.10	3	0.9743	0.6512	0.9655	0.7778
Drone	145	0.15	3	0.9823	0.7500	0.9310	0.8308
Drone	145	0.20	3	0.9839	0.7879	0.8966	0.8387
Drone	145	0.25	3	0.9839	0.7879	0.8966	0.8387
Drone	145	0.30	3	0.9839	0.7879	0.8966	0.8387
Drone	145	0.35	3	0.9839	0.7879	0.8966	0.8387
Drone	145	0.40	3	0.9807	0.7742	0.8276	0.8000
Drone	145	0.45	3	0.9807	0.7931	0.7931	0.7931
Drone	145	0.50	3	0.9791	0.7857	0.7586	0.7719
Drone	145	0.55	3	0.9759	0.7692	0.6897	0.7273
Drone	145	0.60	3	0.9743	0.7600	0.6552	0.7037
Drone	145	0.65	3	0.9727	0.7500	0.6207	0.6792
Drone	145	0.70	3	0.9727	0.7500	0.6207	0.6792
Drone	145	0.75	3	0.9775	0.8571	0.6207	0.7200
Drone	145	0.80	3	0.9775	0.8571	0.6207	0.7200
Drone	145	0.85	3	0.9775	0.8571	0.6207	0.7200
Drone	145	0.90	3	0.9759	0.8889	0.5517	0.6809
Drone	145	0.95	3	0.9695	0.8571	0.4138	0.5581
Drone	145	1.00	3	0.9535	0.0000	0.0000	0.0000
Drone	145	0.00	4	0.0466	0.0466	1.0000	0.0891
Drone	145	0.05	4	0.7765	0.1726	1.0000	0.2944
Drone	145	0.10	4	0.9727	0.6304	1.0000	0.7733
Drone	145	0.15	4	0.9775	0.6744	1.0000	0.8056
Drone	145	0.20	4	0.9807	0.7073	1.0000	0.8286
Drone	145	0.25	4	0.9823	0.7250	1.0000	0.8406
Drone	145	0.30	4	0.9839	0.7436	1.0000	0.8529
Drone	145	0.35	4	0.9839	0.7436	1.0000	0.8529
Drone	145	0.40	4	0.9839	0.7436	1.0000	0.8529
Drone	145	0.45	4	0.9839	0.7568	0.9655	0.8485
Drone	145	0.50	4	0.9823	0.7500	0.9310	0.8308
Drone	145	0.55	4	0.9839	0.7879	0.8966	0.8387
Drone	145	0.60	4	0.9807	0.7742	0.8276	0.8000
Drone	145	0.65	4	0.9775	0.7586	0.7586	0.7586
Drone	145	0.70	4	0.9759	0.7500	0.7241	0.7368
Drone	145	0.75	4	0.9775	0.7778	0.7241	0.7500
Drone	145	0.80	4	0.9743	0.7826	0.6207	0.6923
Drone	145	0.85	4	0.9678	0.7368	0.4828	0.5833
Drone	145	0.90	4	0.9662	0.7222	0.4483	0.5532
Drone	145	0.95	4	0.9630	0.7500	0.3103	0.4390
Drone	145	1.00	4	0.9534	0.0000	0.0000	0.0000
NanoTech	155	0.00	0	0.0498	0.0498	1.0000	0.0948
NanoTech	155	0.05	0	0.4318	0.0805	1.0000	0.1490
NanoTech	155	0.10	0	0.9390	0.4478	0.9677	0.6122
NanoTech	155	0.15	0	0.9791	0.7143	0.9677	0.8219
NanoTech	155	0.20	0	0.9872	0.8108	0.9677	0.8824
NanoTech	155	0.25	0	0.9856	0.8056	0.9355	0.8657
NanoTech	155	0.30	0	0.9839	0.8000	0.9032	0.8485
NanoTech	155	0.35	0	0.9823	0.7941	0.8710	0.8308
NanoTech	155	0.40	0	0.9823	0.7941	0.8710	0.8308
NanoTech	155	0.45	0	0.9839	0.8182	0.8710	0.8438
NanoTech	155	0.50	0	0.9807	0.8065	0.8065	0.8065
NanoTech	155	0.55	0	0.9823	0.8333	0.8065	0.8197
NanoTech	155	0.60	0	0.9839	0.8621	0.8065	0.8333
NanoTech	155	0.65	0	0.9807	0.8800	0.7097	0.7857
NanoTech	155	0.70	0	0.9807	0.8800	0.7097	0.7857
NanoTech	155	0.75	0	0.9807	0.9130	0.6774	0.7778
NanoTech	155	0.80	0	0.9791	0.9091	0.6452	0.7547
NanoTech	155	0.85	0	0.9711	0.8824	0.4839	0.6250
NanoTech	155	0.90	0	0.9631	0.8333	0.3226	0.4651
NanoTech	155	0.95	0	0.9551	0.7143	0.1613	0.2632
NanoTech	155	1.00	0	0.9502	0.0000	0.0000	0.0000
NanoTech	155	0.00	1	0.0498	0.0498	1.0000	0.0948
NanoTech	155	0.05	1	0.4591	0.0842	1.0000	0.1554
NanoTech	155	0.10	1	0.9230	0.3924	1.0000	0.5636
NanoTech	155	0.15	1	0.9631	0.5741	1.0000	0.7294
NanoTech	155	0.20	1	0.9807	0.7209	1.0000	0.8378
NanoTech	155	0.25	1	0.9839	0.7561	1.0000	0.8611
NanoTech	155	0.30	1	0.9839	0.7561	1.0000	0.8611
NanoTech	155	0.35	1	0.9823	0.7632	0.9355	0.8406
NanoTech	155	0.40	1	0.9807	0.7568	0.9032	0.8235
NanoTech	155	0.45	1	0.9823	0.7778	0.9032	0.8358
NanoTech	155	0.50	1	0.9839	0.8000	0.9032	0.8485
NanoTech	155	0.55	1	0.9888	0.8750	0.9032	0.8889
NanoTech	155	0.60	1	0.9872	0.8710	0.8710	0.8710
NanoTech	155	0.65	1	0.9823	0.8571	0.7742	0.8136
NanoTech	155	0.70	1	0.9791	0.8462	0.7097	0.7719
NanoTech	155	0.75	1	0.9807	0.8800	0.7097	0.7857
NanoTech	155	0.80	1	0.9775	0.9048	0.6129	0.7308
NanoTech	155	0.85	1	0.9743	0.9412	0.5161	0.6667
NanoTech	155	0.90	1	0.9695	0.9286	0.4194	0.5778
NanoTech	155	0.95	1	0.9615	0.8889	0.2581	0.4000
NanoTech	155	1.00	1	0.9502	0.0000	0.0000	0.0000
NanoTech	155	0.00	2	0.0498	0.0498	1.0000	0.0948
NanoTech	155	0.05	2	0.4783	0.0871	1.0000	0.1602
NanoTech	155	0.10	2	0.9679	0.6078	1.0000	0.7561
NanoTech	155	0.15	2	0.9888	0.8158	1.0000	0.8986
NanoTech	155	0.20	2	0.9856	0.8235	0.9032	0.8615
NanoTech	155	0.25	2	0.9839	0.8182	0.8710	0.8438
NanoTech	155	0.30	2	0.9823	0.8333	0.8065	0.8197
NanoTech	155	0.35	2	0.9807	0.8276	0.7742	0.8000
NanoTech	155	0.40	2	0.9807	0.8276	0.7742	0.8000
NanoTech	155	0.45	2	0.9791	0.8462	0.7097	0.7719
NanoTech	155	0.50	2	0.9807	0.8800	0.7097	0.7857
NanoTech	155	0.55	2	0.9759	0.8636	0.6129	0.7170
NanoTech	155	0.60	2	0.9727	0.8500	0.5484	0.6667
NanoTech	155	0.65	2	0.9743	0.8947	0.5484	0.6800
NanoTech	155	0.70	2	0.9743	0.8947	0.5484	0.6800
NanoTech	155	0.75	2	0.9727	0.8889	0.5161	0.6531
NanoTech	155	0.80	2	0.9711	0.8824	0.4839	0.6250
NanoTech	155	0.85	2	0.9711	0.8824	0.4839	0.6250
NanoTech	155	0.90	2	0.9631	0.8333	0.3226	0.4651
NanoTech	155	0.95	2	0.9583	0.8571	0.1935	0.3158
NanoTech	155	1.00	2	0.9502	0.0000	0.0000	0.0000
NanoTech	155	0.00	3	0.0498	0.0498	1.0000	0.0948
NanoTech	155	0.05	3	0.4960	0.0899	1.0000	0.1649
NanoTech	155	0.10	3	0.9438	0.4697	1.0000	0.6392
NanoTech	155	0.15	3	0.9711	0.6383	0.9677	0.7692
NanoTech	155	0.20	3	0.9807	0.7436	0.9355	0.8286
NanoTech	155	0.25	3	0.9839	0.8000	0.9032	0.8485
NanoTech	155	0.30	3	0.9872	0.8485	0.9032	0.8750
NanoTech	155	0.35	3	0.9872	0.8485	0.9032	0.8750
NanoTech	155	0.40	3	0.9872	0.8485	0.9032	0.8750
NanoTech	155	0.45	3	0.9823	0.8333	0.8065	0.8197
NanoTech	155	0.50	3	0.9791	0.8462	0.7097	0.7719
NanoTech	155	0.55	3	0.9791	0.8750	0.6774	0.7636
NanoTech	155	0.60	3	0.9775	0.8696	0.6452	0.7407
NanoTech	155	0.65	3	0.9775	0.8696	0.6452	0.7407
NanoTech	155	0.70	3	0.9775	0.8696	0.6452	0.7407
NanoTech	155	0.75	3	0.9743	0.8571	0.5806	0.6923
NanoTech	155	0.80	3	0.9743	0.8571	0.5806	0.6923
NanoTech	155	0.85	3	0.9711	0.8824	0.4839	0.6250
NanoTech	155	0.90	3	0.9647	0.8462	0.3548	0.5000
NanoTech	155	0.95	3	0.9631	0.9000	0.2903	0.4390
NanoTech	155	1.00	3	0.9502	0.0000	0.0000	0.0000
NanoTech	155	0.00	4	0.0498	0.0498	1.0000	0.0949
NanoTech	155	0.05	4	0.4614	0.0847	1.0000	0.1562
NanoTech	155	0.10	4	0.9325	0.4225	0.9677	0.5882
NanoTech	155	0.15	4	0.9727	0.6522	0.9677	0.7792
NanoTech	155	0.20	4	0.9839	0.7692	0.9677	0.8571
NanoTech	155	0.25	4	0.9887	0.8529	0.9355	0.8923
NanoTech	155	0.30	4	0.9887	0.8529	0.9355	0.8923
NanoTech	155	0.35	4	0.9855	0.8438	0.8710	0.8571
NanoTech	155	0.40	4	0.9839	0.8387	0.8387	0.8387
NanoTech	155	0.45	4	0.9823	0.8333	0.8065	0.8197
NanoTech	155	0.50	4	0.9839	0.8621	0.8065	0.8333
NanoTech	155	0.55	4	0.9823	0.8571	0.7742	0.8136
NanoTech	155	0.60	4	0.9839	0.8889	0.7742	0.8276
NanoTech	155	0.65	4	0.9807	0.8800	0.7097	0.7857
NanoTech	155	0.70	4	0.9759	0.9000	0.5806	0.7059
NanoTech	155	0.75	4	0.9743	0.8947	0.5484	0.6800
NanoTech	155	0.80	4	0.9759	0.9444	0.5484	0.6939
NanoTech	155	0.85	4	0.9695	0.9286	0.4194	0.5778
NanoTech	155	0.90	4	0.9662	1.0000	0.3226	0.4878
NanoTech	155	0.95	4	0.9614	1.0000	0.2258	0.3684
NanoTech	155	1.00	4	0.9502	0.0000	0.0000	0.0000
Manufacturing	150	0.00	0	0.0482	0.0482	1.0000	0.0919
Manufacturing	150	0.05	0	0.3788	0.0699	0.9667	0.1303
Manufacturing	150	0.10	0	0.8668	0.2569	0.9333	0.4029
Manufacturing	150	0.15	0	0.9326	0.4118	0.9333	0.5714
Manufacturing	150	0.20	0	0.9406	0.4386	0.8333	0.5747
Manufacturing	150	0.25	0	0.9567	0.5333	0.8000	0.6400
Manufacturing	150	0.30	0	0.9647	0.6000	0.8000	0.6857
Manufacturing	150	0.35	0	0.9711	0.6765	0.7667	0.7188
Manufacturing	150	0.40	0	0.9743	0.7188	0.7667	0.7419
Manufacturing	150	0.45	0	0.9743	0.7333	0.7333	0.7333
Manufacturing	150	0.50	0	0.9759	0.7586	0.7333	0.7458
Manufacturing	150	0.55	0	0.9711	0.7308	0.6333	0.6786
Manufacturing	150	0.60	0	0.9679	0.7083	0.5667	0.6296
Manufacturing	150	0.65	0	0.9663	0.7368	0.4667	0.5714
Manufacturing	150	0.70	0	0.9615	0.6875	0.3667	0.4783
Manufacturing	150	0.75	0	0.9599	0.6923	0.3000	0.4186
Manufacturing	150	0.80	0	0.9599	0.7778	0.2333	0.3590
Manufacturing	150	0.85	0	0.9615	1.0000	0.2000	0.3333
Manufacturing	150	0.90	0	0.9583	1.0000	0.1333	0.2353
Manufacturing	150	0.95	0	0.9583	1.0000	0.1333	0.2353
Manufacturing	150	1.00	0	0.9518	0.0000	0.0000	0.0000
Manufacturing	150	0.00	1	0.0482	0.0482	1.0000	0.0919
Manufacturing	150	0.05	1	0.3499	0.0670	0.9667	0.1253
Manufacturing	150	0.10	1	0.7737	0.1636	0.9000	0.2769
Manufacturing	150	0.15	1	0.8684	0.2500	0.8667	0.3881
Manufacturing	150	0.20	1	0.9037	0.3125	0.8333	0.4545
Manufacturing	150	0.25	1	0.9181	0.3478	0.8000	0.4848
Manufacturing	150	0.30	1	0.9262	0.3750	0.8000	0.5106
Manufacturing	150	0.35	1	0.9326	0.3966	0.7667	0.5227
Manufacturing	150	0.40	1	0.9390	0.4200	0.7000	0.5250
Manufacturing	150	0.45	1	0.9486	0.4762	0.6667	0.5556
Manufacturing	150	0.50	1	0.9502	0.4872	0.6333	0.5507
Manufacturing	150	0.55	1	0.9518	0.5000	0.6000	0.5455
Manufacturing	150	0.60	1	0.9535	0.5152	0.5667	0.5397
Manufacturing	150	0.65	1	0.9518	0.5000	0.4667	0.4828
Manufacturing	150	0.70	1	0.9518	0.5000	0.4333	0.4643
Manufacturing	150	0.75	1	0.9518	0.5000	0.3667	0.4231
Manufacturing	150	0.80	1	0.9518	0.5000	0.3000	0.3750
Manufacturing	150	0.85	1	0.9567	0.6000	0.3000	0.4000
Manufacturing	150	0.90	1	0.9518	0.5000	0.2000	0.2857
Manufacturing	150	0.95	1	0.9518	0.5000	0.1000	0.1667
Manufacturing	150	1.00	1	0.9518	0.0000	0.0000	0.0000
Manufacturing	150	0.00	2	0.0482	0.0482	1.0000	0.0919
Manufacturing	150	0.05	2	0.3804	0.0680	0.9333	0.1267
Manufacturing	150	0.10	2	0.8154	0.1705	0.7333	0.2767
Manufacturing	150	0.15	2	0.8909	0.2564	0.6667	0.3704
Manufacturing	150	0.20	2	0.9037	0.2857	0.6667	0.4000
Manufacturing	150	0.25	2	0.9117	0.3016	0.6333	0.4086
Manufacturing	150	0.30	2	0.9197	0.3214	0.6000	0.4186
Manufacturing	150	0.35	2	0.9278	0.3529	0.6000	0.4444
Manufacturing	150	0.40	2	0.9342	0.3830	0.6000	0.4675
Manufacturing	150	0.45	2	0.9406	0.4186	0.6000	0.4932
Manufacturing	150	0.50	2	0.9422	0.4250	0.5667	0.4857
Manufacturing	150	0.55	2	0.9438	0.4324	0.5333	0.4776
Manufacturing	150	0.60	2	0.9470	0.4571	0.5333	0.4923
Manufacturing	150	0.65	2	0.9438	0.4242	0.4667	0.4444
Manufacturing	150	0.70	2	0.9390	0.3667	0.3667	0.3667
Manufacturing	150	0.75	2	0.9374	0.3333	0.3000	0.3158
Manufacturing	150	0.80	2	0.9342	0.2609	0.2000	0.2264
Manufacturing	150	0.85	2	0.9406	0.2667	0.1333	0.1778
Manufacturing	150	0.90	2	0.9470	0.3333	0.1000	0.1538
Manufacturing	150	0.95	2	0.9454	0.1667	0.0333	0.0556
Manufacturing	150	1.00	2	0.9518	0.0000	0.0000	0.0000
Manufacturing	150	0.00	3	0.0482	0.0482	1.0000	0.0919
Manufacturing	150	0.05	3	0.3355	0.0676	1.0000	0.1266
Manufacturing	150	0.10	3	0.8138	0.2055	1.0000	0.3409
Manufacturing	150	0.15	3	0.9005	0.3261	1.0000	0.4918
Manufacturing	150	0.20	3	0.9149	0.3580	0.9667	0.5225
Manufacturing	150	0.25	3	0.9262	0.3889	0.9333	0.5490
Manufacturing	150	0.30	3	0.9342	0.4154	0.9000	0.5684
Manufacturing	150	0.35	3	0.9406	0.4386	0.8333	0.5747
Manufacturing	150	0.40	3	0.9422	0.4400	0.7333	0.5500
Manufacturing	150	0.45	3	0.9454	0.4583	0.7333	0.5641
Manufacturing	150	0.50	3	0.9486	0.4737	0.6000	0.5294
Manufacturing	150	0.55	3	0.9470	0.4595	0.5667	0.5075
Manufacturing	150	0.60	3	0.9470	0.4545	0.5000	0.4762
Manufacturing	150	0.65	3	0.9438	0.4074	0.3667	0.3860
Manufacturing	150	0.70	3	0.9470	0.4348	0.3333	0.3774
Manufacturing	150	0.75	3	0.9438	0.3810	0.2667	0.3137
Manufacturing	150	0.80	3	0.9454	0.3889	0.2333	0.2917
Manufacturing	150	0.85	3	0.9502	0.4615	0.2000	0.2791
Manufacturing	150	0.90	3	0.9502	0.4545	0.1667	0.2439
Manufacturing	150	0.95	3	0.9535	0.5714	0.1333	0.2162
Manufacturing	150	1.00	3	0.9518	0.0000	0.0000	0.0000
Manufacturing	150	0.00	4	0.0482	0.0482	1.0000	0.0920
Manufacturing	150	0.05	4	0.3666	0.0708	1.0000	0.1322
Manufacturing	150	0.10	4	0.8215	0.2044	0.9333	0.3353
Manufacturing	150	0.15	4	0.8939	0.3000	0.9000	0.4500
Manufacturing	150	0.20	4	0.9244	0.3768	0.8667	0.5253
Manufacturing	150	0.25	4	0.9309	0.3968	0.8333	0.5376
Manufacturing	150	0.30	4	0.9325	0.4000	0.8000	0.5333
Manufacturing	150	0.35	4	0.9341	0.4035	0.7667	0.5287
Manufacturing	150	0.40	4	0.9373	0.4182	0.7667	0.5412
Manufacturing	150	0.45	4	0.9373	0.4151	0.7333	0.5301
Manufacturing	150	0.50	4	0.9373	0.4082	0.6667	0.5063
Manufacturing	150	0.55	4	0.9357	0.3913	0.6000	0.4737
Manufacturing	150	0.60	4	0.9389	0.4091	0.6000	0.4865
Manufacturing	150	0.65	4	0.9453	0.4474	0.5667	0.5000
Manufacturing	150	0.70	4	0.9453	0.4412	0.5000	0.4688
Manufacturing	150	0.75	4	0.9453	0.4333	0.4333	0.4333
Manufacturing	150	0.80	4	0.9453	0.4167	0.3333	0.3704
Manufacturing	150	0.85	4	0.9453	0.3889	0.2333	0.2917
Manufacturing	150	0.90	4	0.9453	0.3571	0.1667	0.2273
Manufacturing	150	0.95	4	0.9518	0.5000	0.1000	0.1667
Manufacturing	150	1.00	4	0.9518	0.0000	0.0000	0.0000
Ecommerce	204	0.00	0	0.0658	0.0658	1.0000	0.1235
Ecommerce	204	0.05	0	0.3884	0.0972	1.0000	0.1771
Ecommerce	204	0.10	0	0.9117	0.4271	1.0000	0.5985
Ecommerce	204	0.15	0	0.9695	0.6833	1.0000	0.8119
Ecommerce	204	0.20	0	0.9872	0.8367	1.0000	0.9111
