Others	0.95245398773	0.279069767442
Others	0.857142857143	0.130841121495
Others	0.926267281106	0.142857142857
Others	0.900153609831	0.133333333333
Others	0.912442396313	0.0952380952381
Manufacturing	0.948387096774	0.792207792208
Manufacturing	0.878836833603	0.619289340102
Manufacturing	0.893203883495	0.629213483146
Manufacturing	0.846278317152	0.541062801932
Manufacturing	0.922330097087	0.724137931034
NanoTech	0.984567901235	0.864864864865
NanoTech	0.996913580247	0.973684210526
NanoTech	0.986111111111	0.87323943662
NanoTech	0.987616099071	0.888888888889
NanoTech	0.99226006192	0.927536231884
Drone	0.981424148607	0.85
Drone	0.981424148607	0.833333333333
Drone	0.97984496124	0.843373493976
Drone	0.981395348837	0.818181818182
Drone	0.979813664596	0.826666666667
Wearable Tech	0.951257861635	0.743801652893
Wearable Tech	0.91811023622	0.617647058824
Wearable Tech	0.933858267717	0.671875
Wearable Tech	0.905362776025	0.55223880597
Wearable Tech	0.935331230284	0.696296296296
Computer Science	0.904984423676	0.207792207792
Computer Science	0.833333333333	0.130081300813
Computer Science	0.917445482866	0.329113924051
Computer Science	0.8828125	0.226804123711
Computer Science	0.8859375	0.262626262626
Driverless Cars	0.990769230769	0.903225806452
Driverless Cars	0.992307692308	0.918032786885
Driverless Cars	0.986153846154	0.836363636364
Driverless Cars	0.993846153846	0.933333333333
Driverless Cars	0.989214175655	0.872727272727
Artificial Intelligence	0.954828660436	0.728971962617
Artificial Intelligence	0.945397815913	0.740740740741
Artificial Intelligence	0.95631825273	0.787878787879
Artificial Intelligence	0.959438377535	0.763636363636
Artificial Intelligence	0.965678627145	0.813559322034
Big Data	0.978461538462	0.0
Big Data	0.984615384615	0.0
Big Data	0.983076923077	0.0
Big Data	0.981510015408	0.0
Big Data	0.970724191063	0.0
Internet of Things	0.857827476038	0.440251572327
Internet of Things	0.774760383387	0.424489795918
Internet of Things	0.8544	0.473988439306
Internet of Things	0.735576923077	0.285714285714
Internet of Things	0.798076923077	0.416666666667
Social Networks	0.959814528594	0.877358490566
Social Networks	0.950464396285	0.843137254902
Social Networks	0.96439628483	0.892018779343
Social Networks	0.948837209302	0.849315068493
Social Networks	0.931782945736	0.792452830189
Ecommerce	0.983024691358	0.888888888889
Ecommerce	0.967592592593	0.758620689655
Ecommerce	0.947530864198	0.585365853659
Ecommerce	0.984567901235	0.910714285714
Ecommerce	0.970633693972	0.795698924731
Battery	0.987692307692	0.8
Battery	0.984615384615	0.6875
Battery	0.989230769231	0.787878787879
Battery	0.992295839753	0.864864864865
Battery	0.995377503852	0.914285714286
BioTech	0.964615384615	0.752688172043
BioTech	0.95987654321	0.657894736842
BioTech	0.966049382716	0.75
BioTech	0.979938271605	0.865979381443
BioTech	0.949074074074	0.679611650485
Virtual Reality and Augmented Reality	0.940345368917	0.666666666667
Virtual Reality and Augmented Reality	0.852201257862	0.4125
Virtual Reality and Augmented Reality	0.922955974843	0.542056074766
Virtual Reality and Augmented Reality	0.911811023622	0.588235294118
Virtual Reality and Augmented Reality	0.889763779528	0.527027027027
Smartphones	0.911532385466	0.631578947368
Smartphones	0.889240506329	0.619565217391
Smartphones	0.892405063291	0.61797752809
Smartphones	0.852614896989	0.527918781726
Smartphones	0.901743264659	0.515625
