Others	0.965665236052	0.619047619048
Others	0.93347639485	0.415094339623
Others	0.922746781116	0.4375
Others	0.926724137931	0.433333333333
Others	0.943965517241	0.458333333333
Manufacturing	0.989270386266	0.912280701754
Manufacturing	0.98064516129	0.842105263158
Manufacturing	0.956989247312	0.642857142857
Manufacturing	0.901075268817	0.557692307692
Manufacturing	0.978494623656	0.84375
NanoTech	1.0	1.0
NanoTech	0.99356223176	0.953846153846
NanoTech	0.99356223176	0.953846153846
NanoTech	0.995689655172	0.966666666667
NanoTech	0.989224137931	0.912280701754
Drone	0.995708154506	0.966666666667
Drone	0.987124463519	0.892857142857
Drone	0.989270386266	0.909090909091
Drone	0.997844827586	0.981818181818
Drone	0.993534482759	0.947368421053
Wearable Tech	0.972103004292	0.850574712644
Wearable Tech	0.961373390558	0.823529411765
Wearable Tech	0.952688172043	0.78
Wearable Tech	0.885775862069	0.554621848739
Wearable Tech	0.969827586207	0.844444444444
Computer Science	0.997854077253	0.0
Computer Science	0.989247311828	0.0
Computer Science	0.991397849462	0.0
Computer Science	0.997849462366	0.0
Computer Science	0.993548387097	0.0
Driverless Cars	1.0	1.0
Driverless Cars	0.997854077253	0.981818181818
Driverless Cars	0.993548387097	0.941176470588
Driverless Cars	0.995698924731	0.96
Driverless Cars	1.0	1.0
Artificial Intelligence	0.991416309013	0.947368421053
Artificial Intelligence	0.987124463519	0.918918918919
Artificial Intelligence	0.997849462366	0.987012987013
Artificial Intelligence	0.993548387097	0.961038961039
Artificial Intelligence	0.995689655172	0.974358974359
Internet of Things	1.0	1.0
Internet of Things	0.98064516129	0.780487804878
Internet of Things	0.989247311828	0.864864864865
Internet of Things	0.929032258065	0.547945205479
Internet of Things	0.984913793103	0.810810810811
Social Networks	0.969957081545	0.921348314607
Social Networks	0.991416309013	0.978723404255
Social Networks	0.974248927039	0.933333333333
Social Networks	0.969827586207	0.920454545455
Social Networks	0.950431034483	0.878306878307
Ecommerce	0.997854077253	0.987654320988
Ecommerce	0.984978540773	0.906666666667
Ecommerce	0.987096774194	0.918918918919
Ecommerce	0.993548387097	0.961038961039
Ecommerce	0.993534482759	0.961038961039
Battery	0.995708154506	0.923076923077
Battery	0.995698924731	0.916666666667
Battery	0.995698924731	0.916666666667
Battery	0.993548387097	0.869565217391
Battery	0.997849462366	0.95652173913
BioTech	0.976394849785	0.864197530864
BioTech	0.974193548387	0.853658536585
BioTech	0.972043010753	0.826666666667
BioTech	0.963440860215	0.753623188406
BioTech	0.924731182796	0.672897196262
Virtual Reality and Augmented Reality	0.978540772532	0.666666666667
Virtual Reality and Augmented Reality	0.987096774194	0.823529411765
Virtual Reality and Augmented Reality	0.993548387097	0.909090909091
Virtual Reality and Augmented Reality	0.991397849462	0.882352941176
Virtual Reality and Augmented Reality	0.993548387097	0.918918918919
Smartphones	0.94635193133	0.747474747475
Smartphones	0.90752688172	0.590476190476
Smartphones	0.948387096774	0.744680851064
Smartphones	0.868817204301	0.527131782946
Smartphones	0.939655172414	0.588235294118
